la,DET,det,SEN:2,e05p-008-2,LIT
moto,NOUN,nmod,SEN:2,e05p-008-2,LIT
il,PRON,expl:subj,SEN:2,e05p-008-2,LIT
y,PRON,iobj,SEN:2,e05p-008-2,LIT
a,VERB,obl:mod,SEN:2,e05p-008-2,LIT
1,NUM,nummod,SEN:2,e05p-008-2,LIT
an,NOUN,obj,SEN:2,e05p-008-2,LIT
",",PUNCT,punct,SEN:2,e05p-008-2,LIT
j',PRON,conj,SEN:2,e05p-008-2,LIT
ai,AUX,punct,SEN:2,e05p-008-2,LIT
fais,ADV,ROOT,SEN:2,e05p-008-2,LIT
placer,VERB,ROOT,SEN:2,e05p-008-2,LIT
un,DET,det,SEN:2,e05p-008-2,LIT
pot,NOUN,obj,SEN:2,e05p-008-2,LIT
ninja,ADJ,advmod,SEN:2,e05p-008-2,LIT
dessus,ADJ,amod,SEN:2,e05p-008-2,LIT
.,PUNCT,ROOT,SEN:2,e05p-008-2,LIT
super,NOUN,ROOT,SEN:0,e05p-009-0,LIT
pantacourt,ADJ,amod,SEN:0,e05p-009-0,LIT
de,ADP,case,SEN:0,e05p-009-0,LIT
marque,NOUN,obl:mod,SEN:0,e05p-009-0,LIT
dickies,ADJ,amod,SEN:0,e05p-009-0,LIT
taille,ADJ,amod,SEN:0,e05p-009-0,LIT
w30,NOUN,ROOT,SEN:0,e05p-009-0,LIT
etat,NOUN,punct,SEN:0,e05p-009-0,LIT
impeccable,ADJ,amod,SEN:0,e05p-009-0,LIT
Exceptionnel,ADJ,nsubj,SEN:0,e05p-010-0,LIT
tableau,NOUN,ROOT,SEN:0,e05p-010-0,LIT
de,ADP,case,SEN:0,e05p-010-0,LIT
Henri,PROPN,nmod,SEN:0,e05p-010-0,LIT
Simon,PROPN,flat:name,SEN:0,e05p-010-0,LIT
(,PUNCT,punct,SEN:0,e05p-010-0,LIT
né,VERB,acl,SEN:0,e05p-010-0,LIT
en,ADP,case,SEN:0,e05p-010-0,LIT
1910,NUM,obl:mod,SEN:0,e05p-010-0,LIT
à,ADP,case,SEN:0,e05p-010-0,LIT
St,PROPN,obl:mod,SEN:0,e05p-010-0,LIT
Hilaire,PROPN,flat:name,SEN:0,e05p-010-0,LIT
de,ADP,case,SEN:0,e05p-010-0,LIT
Riez,PROPN,nmod,SEN:0,e05p-010-0,LIT
en,ADP,case,SEN:0,e05p-010-0,LIT
Vendée,PROPN,nmod,SEN:0,e05p-010-0,LIT
-décédé,VERB,acl,SEN:0,e05p-010-0,LIT
en,ADP,case,SEN:0,e05p-010-0,LIT
1987,NUM,obl:mod,SEN:0,e05p-010-0,LIT
),PUNCT,punct,SEN:0,e05p-010-0,LIT
-,PUNCT,punct,SEN:0,e05p-010-0,LIT
Peinture,PROPN,advmod,SEN:0,e05p-010-0,LIT
à,ADP,case,SEN:0,e05p-010-0,LIT
l',DET,det,SEN:0,e05p-010-0,LIT
huile,NOUN,ROOT,SEN:0,e05p-010-0,LIT
sur,ADP,mark,SEN:0,e05p-010-0,LIT
toile,X,nmod,SEN:0,e05p-010-0,LIT
Hauteur,NOUN,obj,SEN:0,e05p-010-0,LIT
60,NUM,nummod,SEN:0,e05p-010-0,LIT
cm,NOUN,obj,SEN:0,e05p-010-0,LIT
Largeur,PROPN,case,SEN:0,e05p-010-0,LIT
73,NUM,nummod,SEN:0,e05p-010-0,LIT
cm,NOUN,obl:mod,SEN:0,e05p-010-0,LIT
-,NOUN,flat:name,SEN:0,e05p-010-0,LIT
état,NOUN,obj,SEN:0,e05p-010-0,LIT
superbe,NOUN,nsubj,SEN:0,e05p-010-0,LIT
-,PUNCT,punct,SEN:0,e05p-010-0,LIT
Peintre,PROPN,ROOT,SEN:0,e05p-010-0,LIT
référencé,VERB,flat:name,SEN:0,e05p-010-0,LIT
-,PUNCT,ROOT,SEN:0,e05p-010-0,LIT
Livraison,PROPN,ROOT,SEN:0,e05p-010-0,LIT
sur,ADP,case,SEN:0,e05p-010-0,LIT
Paris,PROPN,nmod,SEN:0,e05p-010-0,LIT
possible,ADJ,ROOT,SEN:0,e05p-010-0,LIT
30,NUM,nummod,SEN:0,e05p-010-0,LIT
euros,NOUN,nsubj,SEN:0,e05p-010-0,LIT
autres,ADJ,amod,SEN:0,e05p-010-0,LIT
destinations,NOUN,appos,SEN:0,e05p-010-0,LIT
nous,PRON,iobj,SEN:0,e05p-010-0,LIT
consulter,VERB,ROOT,SEN:0,e05p-010-0,LIT
envoi,VERB,cop,SEN:0,e05p-010-0,LIT
possible,ADJ,xcomp,SEN:0,e05p-010-0,LIT
-,PUNCT,punct,SEN:0,e05p-010-0,LIT
1,NUM,nummod,SEN:0,e05p-010-0,LIT
euro,NOUN,ROOT,SEN:0,e05p-010-0,LIT
sans,ADP,case,SEN:0,e05p-010-0,LIT
réserve,NOUN,nmod,SEN:0,e05p-010-0,LIT
